serial_no,location_id,status,intake_date,used_date,current_order_id,note
240126030025017,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025018,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025019,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025020,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025021,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025022,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025023,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025024,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025025,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025026,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025027,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025028,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025029,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025030,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025031,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025032,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025033,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025034,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025035,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025036,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025037,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025038,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025039,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025040,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025041,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025042,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025043,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025044,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025045,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025046,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025047,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025048,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025049,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025050,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025051,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025052,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025053,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025054,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025055,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025056,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025057,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025058,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025059,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025060,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025061,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025062,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025063,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025064,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025065,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025066,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025067,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025068,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025069,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025070,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025071,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025072,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025073,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025074,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025075,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025076,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025077,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025078,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025079,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025080,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025081,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025082,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025083,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025084,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025085,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025086,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025087,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025088,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025089,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025090,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025091,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025092,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025093,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025094,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025095,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025096,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025097,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025098,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025099,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025100,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025101,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025102,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025103,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025104,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025105,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025106,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025107,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025108,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025109,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025110,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025111,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025112,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025113,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025114,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025115,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025116,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025117,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025118,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025119,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025120,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025123,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025124,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025125,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025126,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025127,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025128,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025129,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025130,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025131,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025132,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025134,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025136,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025138,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025139,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025141,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025143,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025144,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025145,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025146,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025147,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025148,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025149,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025150,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025162,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025169,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025170,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025171,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025172,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025173,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025174,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030025175,ULS,IN_STOCK,2026-04-02,,,울산/엠지엘
240126030042025,ULS,IN_STOCK,2026-04-18,,,울산/엠지엘
240126030042027,ULS,IN_STOCK,2026-04-18,,,울산/엠지엘
240126030042028,ULS,IN_STOCK,2026-04-18,,,울산/엠지엘
240126030042029,ULS,IN_STOCK,2026-04-18,,,울산/엠지엘
240126030042030,ULS,IN_STOCK,2026-04-18,,,울산/엠지엘
240126030042149,ULS,IN_STOCK,2026-04-18,,,울산/엠지엘
240126030042151,ULS,IN_STOCK,2026-04-18,,,울산/엠지엘
240126030042152,ULS,IN_STOCK,2026-04-18,,,울산/엠지엘
240126030042153,ULS,IN_STOCK,2026-04-18,,,울산/엠지엘
240126030042154,ULS,IN_STOCK,2026-04-18,,,울산/엠지엘
240126030042156,ULS,IN_STOCK,2026-04-18,,,울산/엠지엘
240126030042160,ULS,IN_STOCK,2026-04-18,,,울산/엠지엘
250123120032001,ULS,USED,2023-12-28,2023-12-28,,울산/엠지엘
240123120030294,ULS,USED,2023-12-28,2023-12-28,,울산/엠지엘
240123120030276,ULS,USED,2023-12-28,2023-12-28,,울산/엠지엘
250123120032005,ULS,USED,2023-12-28,2023-12-28,,울산/엠지엘
250123120032003,ULS,USED,2023-12-28,2023-12-28,,울산/엠지엘
250123120032007,ULS,USED,2023-12-28,2023-12-28,,울산/엠지엘
250123120032017,ULS,USED,2023-12-28,2023-12-28,,울산/엠지엘
250123120032016,ULS,USED,2023-12-28,2023-12-28,,울산/엠지엘
250123120032018,ULS,USED,2023-12-28,2023-12-28,,울산/엠지엘
250123120032019,ULS,USED,2023-12-28,2023-12-28,,울산/엠지엘
250123120032004,ULS,USED,2023-12-28,2023-12-28,,울산/엠지엘
250123120032009,ULS,USED,2023-12-28,2023-12-28,,울산/엠지엘
240123120030091,ULS,USED,2023-12-28,2023-12-28,,울산/엠지엘
240123120030092,ULS,USED,2023-12-28,2023-12-28,,울산/엠지엘
250123120032002,ULS,USED,2023-12-28,2023-12-28,,울산/엠지엘
250123120032006,ULS,USED,2023-12-28,2023-12-28,,울산/엠지엘
250123120032010,ULS,USED,2023-12-28,2023-12-28,,울산/엠지엘
250123120032008,ULS,USED,2023-12-28,2023-12-28,,울산/엠지엘
250123120032011,ULS,USED,2023-12-28,2023-12-28,,울산/엠지엘
250123120032013,ULS,USED,2023-12-28,2023-12-28,,울산/엠지엘
250123120032014,ULS,USED,2023-12-28,2023-12-28,,울산/엠지엘
250123120032015,ULS,USED,2023-12-28,2023-12-28,,울산/엠지엘
250123120032020,ULS,USED,2023-12-28,2023-12-28,,울산/엠지엘
250123120032012,ULS,USED,2023-12-28,2023-12-28,,울산/엠지엘
240124110026147,ULS,USED,2024-12-03,2024-12-03,,울산/엠지엘
240124110026039,ULS,USED,2024-12-03,2024-12-03,,울산/엠지엘
240124110026038,ULS,USED,2024-12-03,2024-12-03,,울산/엠지엘
240124110026040,ULS,USED,2024-12-03,2024-12-03,,울산/엠지엘
22E6241250311A003,ULS,USED,2025-04-01,2025-04-01,,울산/엠지엘
22E6241250311A004,ULS,USED,2025-04-01,2025-04-01,,울산/엠지엘
24E6241241203A018,ULS,USED,2025-04-01,2025-04-14,,울산/엠지엘
22E6241250311A001,ULS,USED,2025-04-01,2025-04-01,,울산/엠지엘
22E6241250311A008,ULS,USED,2025-04-01,2025-04-01,,울산/엠지엘
22E6241250311A010,ULS,USED,2025-04-01,2025-04-01,,울산/엠지엘
22E6241250311A006,ULS,USED,2025-04-01,2025-04-01,,울산/엠지엘
22E6241250311A007,ULS,USED,2025-04-01,2025-04-01,,울산/엠지엘
22E6241250311A009,ULS,USED,2025-04-01,2025-04-01,,울산/엠지엘
22E6241250311A005,ULS,USED,2025-04-01,2025-04-01,,울산/엠지엘
220125060025002,ULS,USED,2025-06-25,2025-06-05,,울산/엠지엘
220125060025013,ULS,USED,2025-06-25,2025-06-05,,울산/엠지엘
220125060025025,ULS,USED,2025-06-25,2025-06-05,,울산/엠지엘
220125060025001,ULS,USED,2025-06-25,2025-06-05,,울산/엠지엘
220125060025021,ULS,USED,2025-06-25,2025-06-05,,울산/엠지엘
220125060025011,ULS,USED,2025-06-25,2025-06-05,,울산/엠지엘
220125060025004,ULS,USED,2025-06-25,2025-06-05,,울산/엠지엘
220125060025005,ULS,USED,2025-06-25,2025-06-05,,울산/엠지엘
220125060025026,ULS,USED,2025-06-25,2025-06-05,,울산/엠지엘
220125060025009,ULS,USED,2025-06-25,2025-06-05,,울산/엠지엘
220125060025022,ULS,USED,2025-06-25,2025-06-05,,울산/엠지엘
220125060025003,ULS,USED,2025-06-25,2025-06-05,,울산/엠지엘
240125080046032,ULS,USED,2025-09-10,2025-09-10,,울산/엠지엘
240125080046152,ULS,USED,2025-09-10,2025-09-10,,울산/엠지엘
SFFQG240123070049045,ULS,USED,2023-08-22,2023-08-22,,울산/엠지엘
SFFQG240123070049046,ULS,USED,2023-08-22,2023-08-22,,울산/엠지엘
SFFQG240123070049043,ULS,USED,2023-08-22,2023-08-22,,울산/엠지엘
250123110020008,ULS,USED,2023-11-21,2023-11-27,,울산/엠지엘
210123110019002,ULS,USED,2023-11-21,2023-11-21,,울산/엠지엘
210123110019003,ULS,USED,2023-11-21,2023-11-21,,울산/엠지엘
210123110019005,ULS,USED,2023-11-21,2023-11-21,,울산/엠지엘
210123110019008,ULS,USED,2023-11-21,2023-11-21,,울산/엠지엘
210123110019012,ULS,USED,2023-11-21,2023-11-21,,울산/엠지엘
210123110019015,ULS,USED,2023-11-21,2023-11-21,,울산/엠지엘
250123110020015,ULS,USED,2023-11-21,2023-11-27,,울산/엠지엘
250123110020003,ULS,USED,2023-11-21,2023-11-27,,울산/엠지엘
250123110020016,ULS,USED,2023-11-21,2023-11-27,,울산/엠지엘
250123110020017,ULS,USED,2023-11-21,2023-11-27,,울산/엠지엘
250123110020018,ULS,USED,2023-11-21,2023-11-27,,울산/엠지엘
250123110020002,ULS,USED,2023-11-21,2023-11-27,,울산/엠지엘
250123110020007,ULS,USED,2023-11-21,2023-11-27,,울산/엠지엘
250123110020013,ULS,USED,2023-11-21,2023-11-27,,울산/엠지엘
250123110020014,ULS,USED,2023-11-21,2023-11-27,,울산/엠지엘
250123110020020,ULS,USED,2023-11-21,2023-11-27,,울산/엠지엘
210123110019004,ULS,USED,2023-11-21,2023-11-21,,울산/엠지엘
210123110019017,ULS,USED,2023-11-21,2023-11-21,,울산/엠지엘
250123110020001,ULS,USED,2023-11-21,2023-11-27,,울산/엠지엘
250123110020004,ULS,USED,2023-11-21,2023-11-27,,울산/엠지엘
250123110020011,ULS,USED,2023-11-21,2023-11-27,,울산/엠지엘
250123110020019,ULS,USED,2023-11-21,2023-11-27,,울산/엠지엘
210123110019013,ULS,USED,2023-11-21,2023-11-21,,울산/엠지엘
210123110019014,ULS,USED,2023-11-21,2023-11-21,,울산/엠지엘
210123110019001,ULS,USED,2023-11-21,2023-11-21,,울산/엠지엘
210123110019006,ULS,USED,2023-11-21,2023-11-21,,울산/엠지엘
250123110020005,ULS,USED,2023-11-21,2023-11-27,,울산/엠지엘
250123110020006,ULS,USED,2023-11-21,2023-11-27,,울산/엠지엘
250123110020009,ULS,USED,2023-11-21,2023-11-27,,울산/엠지엘
250123110020010,ULS,USED,2023-11-21,2023-11-27,,울산/엠지엘
250123110020012,ULS,USED,2023-11-21,2023-11-27,,울산/엠지엘
210123110019011,ULS,USED,2023-11-21,2023-11-21,,울산/엠지엘
210123110019016,ULS,USED,2023-11-21,2023-11-21,,울산/엠지엘
210123110019009,ULS,USED,2023-11-21,2023-11-21,,울산/엠지엘
210123110019010,ULS,USED,2023-11-21,2023-11-21,,울산/엠지엘
210123110019018,ULS,USED,2023-11-21,2023-11-21,,울산/엠지엘
210123110019007,ULS,USED,2023-11-21,2023-11-21,,울산/엠지엘
210123110019020,ULS,USED,2023-11-21,2023-11-21,,울산/엠지엘
250123120013006,ULS,USED,2023-12-21,2023-12-21,,울산/엠지엘
250123120013001,ULS,USED,2023-12-21,2023-12-21,,울산/엠지엘
250123120013019,ULS,USED,2023-12-21,2023-12-21,,울산/엠지엘
250123120013003,ULS,USED,2023-12-21,2023-12-21,,울산/엠지엘
250123120013015,ULS,USED,2023-12-21,2023-12-21,,울산/엠지엘
250123120013016,ULS,USED,2023-12-21,2023-12-21,,울산/엠지엘
250123120013002,ULS,USED,2023-12-21,2023-12-21,,울산/엠지엘
250123120013013,ULS,USED,2023-12-21,2023-12-21,,울산/엠지엘
250123120013018,ULS,USED,2023-12-21,2023-12-21,,울산/엠지엘
250123120013004,ULS,USED,2023-12-21,2023-12-21,,울산/엠지엘
250123120013017,ULS,USED,2023-12-21,2023-12-21,,울산/엠지엘
250123120013005,ULS,USED,2023-12-21,2023-12-21,,울산/엠지엘
250123120013008,ULS,USED,2023-12-21,2023-12-21,,울산/엠지엘
250123120013009,ULS,USED,2023-12-21,2023-12-21,,울산/엠지엘
250123120013010,ULS,USED,2023-12-21,2023-12-21,,울산/엠지엘
250123120013014,ULS,USED,2023-12-21,2023-12-21,,울산/엠지엘
250123120013007,ULS,USED,2023-12-21,2023-12-21,,울산/엠지엘
240123120030295,ULS,USED,2023-12-28,2023-12-28,,울산/엠지엘
240123120030275,ULS,USED,2023-12-28,2023-12-28,,울산/엠지엘
240123120030296,ULS,USED,2023-12-28,2023-12-28,,울산/엠지엘
240123120030279,ULS,USED,2023-12-28,2023-12-28,,울산/엠지엘
240123120030280,ULS,USED,2023-12-28,2023-12-28,,울산/엠지엘
SFFQG240123060022154,ULS,USED,2023-06-30,2023-08-22,,울산/엠지엘
SFFQG240123060022156,ULS,USED,2023-06-30,2023-07-27,,울산/엠지엘
SFFQG240123060022161,ULS,USED,2023-06-30,2023-08-22,,울산/엠지엘
SFFQG240123060022025,ULS,USED,2023-06-30,2023-07-27,,울산/엠지엘
SFFQG240123060022032,ULS,USED,2023-06-30,2023-08-07,,울산/엠지엘
SFFQG240123060022163,ULS,USED,2023-06-30,2023-08-22,,울산/엠지엘
SFFQG240123060022164,ULS,USED,2023-06-30,2023-08-21,,울산/엠지엘
SFFQG240123060022019,ULS,USED,2023-06-30,2023-07-20,,울산/엠지엘
SFFQG240123060022027,ULS,USED,2023-06-30,2023-07-27,,울산/엠지엘
SFFQG240123060022030,ULS,USED,2023-06-30,2023-07-27,,울산/엠지엘
SFFQG240123060022057,ULS,USED,2023-06-30,2023-08-21,,울산/엠지엘
SFFQG240123060022075,ULS,USED,2023-06-30,2023-08-24,,울산/엠지엘
SFFQG240123060022090,ULS,USED,2023-06-30,2023-08-17,,울산/엠지엘
SFFQG240123060022159,ULS,USED,2023-06-30,2023-08-31,,울산/엠지엘
SFFQG240123060022160,ULS,USED,2023-06-30,2023-08-31,,울산/엠지엘
SFFQG240123060022162,ULS,USED,2023-06-30,2023-08-21,,울산/엠지엘
SFFQG240123060022098,ULS,USED,2023-06-30,2023-07-18,,울산/엠지엘
SFFQG240123060022100,ULS,USED,2023-06-30,2023-08-24,,울산/엠지엘
SFFQG240123060022008,ULS,USED,2023-06-30,2023-07-31,,울산/엠지엘
SFFQG240123060022026,ULS,USED,2023-06-30,2023-07-27,,울산/엠지엘
SFFQG240123060022028,ULS,USED,2023-06-30,2023-07-27,,울산/엠지엘
SFFQG240123060022061,ULS,USED,2023-06-30,2023-08-22,,울산/엠지엘
SFFQG240123060022058,ULS,USED,2023-06-30,2023-08-22,,울산/엠지엘
SFFQG240123060022066,ULS,USED,2023-06-30,2023-07-11,,울산/엠지엘
SFFQG240123060022043,ULS,USED,2023-06-30,2023-08-28,,울산/엠지엘
SFFQG240123060022071,ULS,USED,2023-06-30,2023-08-23,,울산/엠지엘
SFFQG240123060022072,ULS,USED,2023-06-30,2023-08-02,,울산/엠지엘
SFFQG240123060022073,ULS,USED,2023-06-30,2023-07-23,,울산/엠지엘
SFFQG240123060022021,ULS,USED,2023-06-30,2023-08-02,,울산/엠지엘
SFFQG240123060022042,ULS,USED,2023-06-30,2023-07-27,,울산/엠지엘
SFFQG240123060022048,ULS,USED,2023-06-30,2023-08-28,,울산/엠지엘
SFFQG240123060022013,ULS,USED,2023-06-30,2023-07-27,,울산/엠지엘
SFFQG240123060022002,ULS,USED,2023-06-30,2023-07-31,,울산/엠지엘
SFFQG240123060022005,ULS,USED,2023-06-30,2023-07-21,,울산/엠지엘
SFFQG240123060022014,ULS,USED,2023-06-30,2023-07-27,,울산/엠지엘
SFFQG240123060022059,ULS,USED,2023-06-30,2023-08-23,,울산/엠지엘
SFFQG240123060022029,ULS,USED,2023-06-30,2023-07-27,,울산/엠지엘
SFFQG240123060022054,ULS,USED,2023-06-30,2023-08-31,,울산/엠지엘
SFFQG240123060022140,ULS,USED,2023-06-30,2023-08-14,,울산/엠지엘
SFFQG240123060022142,ULS,USED,2023-06-30,2023-07-13,,울산/엠지엘
SFFQG240123060022143,ULS,USED,2023-06-30,2023-07-14,,울산/엠지엘
SFFQG240123060022020,ULS,USED,2023-06-30,2023-07-20,,울산/엠지엘
SFFQG240123060022010,ULS,USED,2023-06-30,2023-07-31,,울산/엠지엘
SFFQG240123060022007,ULS,USED,2023-06-30,2023-07-31,,울산/엠지엘
SFFQG240123060022120,ULS,USED,2023-06-30,2023-08-22,,울산/엠지엘
SFFQG240123060022124,ULS,USED,2023-06-30,2023-07-24,,울산/엠지엘
SFFQG240123060022084,ULS,USED,2023-06-30,2023-08-31,,울산/엠지엘
SFFQG240123060022085,ULS,USED,2023-06-30,2023-08-24,,울산/엠지엘
SFFQG240123060022086,ULS,USED,2023-06-30,2023-08-28,,울산/엠지엘
SFFQG240123060022088,ULS,USED,2023-06-30,2023-08-23,,울산/엠지엘
SFFQG240123060022096,ULS,USED,2023-06-30,2023-07-14,,울산/엠지엘
SFFQG240123060022015,ULS,USED,2023-06-30,2023-07-27,,울산/엠지엘
SFFQG240123060022017,ULS,USED,2023-06-30,2023-07-20,,울산/엠지엘
SFFQG240123060022006,ULS,USED,2023-06-30,2023-07-27,,울산/엠지엘
SFFQG240123060022044,ULS,USED,2023-06-30,2023-08-28,,울산/엠지엘
SFFQG240123060022052,ULS,USED,2023-06-30,2023-08-28,,울산/엠지엘
SFFQG240123060022004,ULS,USED,2023-06-30,2023-07-31,,울산/엠지엘
SFFQG240123060022003,ULS,USED,2023-06-30,2023-07-31,,울산/엠지엘
SFFQG240123060022099,ULS,USED,2023-06-30,2023-08-24,,울산/엠지엘
SFFQG240123060022103,ULS,USED,2023-06-30,2023-08-24,,울산/엠지엘
SFFQG240123060022104,ULS,USED,2023-06-30,2023-08-24,,울산/엠지엘
SFFQG240123060022114,ULS,USED,2023-06-30,2023-07-27,,울산/엠지엘
SFFQG240123060022118,ULS,USED,2023-06-30,2023-08-24,,울산/엠지엘
SFFQG240123060022144,ULS,USED,2023-06-30,2023-07-11,,울산/엠지엘
SFFQG240123060022024,ULS,USED,2023-06-30,2023-08-02,,울산/엠지엘
SFFQG240123060022046,ULS,USED,2023-06-30,2023-08-28,,울산/엠지엘
SFFQG240123060022129,ULS,USED,2023-06-30,2023-07-23,,울산/엠지엘
SFFQG240123060022132,ULS,USED,2023-06-30,2023-07-23,,울산/엠지엘
SFFQG240123060022139,ULS,USED,2023-06-30,2023-08-17,,울산/엠지엘
SFFQG240123060022141,ULS,USED,2023-06-30,2023-08-14,,울산/엠지엘
SFFQG240123060022153,ULS,USED,2023-06-30,2023-08-23,,울산/엠지엘
SFFQG240123060022166,ULS,USED,2023-06-30,2023-07-23,,울산/엠지엘
SFFQG240123060022101,ULS,USED,2023-06-30,2023-08-24,,울산/엠지엘
SFFQG240123060022122,ULS,USED,2023-06-30,2023-07-21,,울산/엠지엘
SFFQG240123060022127,ULS,USED,2023-06-30,2023-07-24,,울산/엠지엘
SFFQG240123060022134,ULS,USED,2023-06-30,2023-07-23,,울산/엠지엘
SFFQG240123060022138,ULS,USED,2023-06-30,2023-08-14,,울산/엠지엘
SFFQG240123060022062,ULS,USED,2023-06-30,2023-08-21,,울산/엠지엘
SFFQG240123060022067,ULS,USED,2023-06-30,2023-07-23,,울산/엠지엘
SFFQG240123060022069,ULS,USED,2023-06-30,2023-08-22,,울산/엠지엘
SFFQG240123060022152,ULS,USED,2023-06-30,2023-08-21,,울산/엠지엘
SFFQG240123060022158,ULS,USED,2023-06-30,2023-08-31,,울산/엠지엘
SFFQG240123060022018,ULS,USED,2023-06-30,2023-07-20,,울산/엠지엘
